dep;week;P;T;cl_age90
05;2020-S34;4;50;90
05;2020-S34;23;948;0
05;2020-S35;0;25;09
05;2020-S35;4;108;19
05;2020-S35;4;150;29
05;2020-S35;7;179;39
05;2020-S35;8;158;49
05;2020-S35;9;185;59
05;2020-S35;5;127;69
05;2020-S35;0;131;79
05;2020-S35;6;97;89
05;2020-S35;0;81;90
05;2020-S35;43;1241;0
05;2020-S36;0;41;09
05;2020-S36;5;106;19
05;2020-S36;7;179;29
05;2020-S36;2;176;39
05;2020-S36;4;189;49
05;2020-S36;10;199;59
05;2020-S36;10;184;69
05;2020-S36;2;132;79
05;2020-S36;2;92;89
05;2020-S36;0;43;90
05;2020-S36;42;1341;0
05;2020-S37;2;70;09
05;2020-S37;11;155;19
05;2020-S37;7;185;29
05;2020-S37;9;210;39
05;2020-S37;10;200;49
05;2020-S37;14;191;59
05;2020-S37;5;205;69
05;2020-S37;4;149;79
05;2020-S37;6;111;89
05;2020-S37;1;58;90
05;2020-S37;69;1535;0
05;2020-S38;1;66;09
05;2020-S38;14;164;19
05;2020-S38;13;167;29
05;2020-S38;4;151;39
05;2020-S38;5;168;49
05;2020-S38;18;188;59
05;2020-S38;6;137;69
05;2020-S38;6;100;79
05;2020-S38;2;84;89
05;2020-S38;1;34;90
05;2020-S38;70;1259;0
05;2020-S39;0;40;09
05;2020-S39;7;135;19
05;2020-S39;14;140;29
05;2020-S39;11;160;39
05;2020-S39;9;158;49
05;2020-S39;12;188;59
05;2020-S39;13;139;69
05;2020-S39;4;127;79
05;2020-S39;2;95;89
05;2020-S39;1;35;90
05;2020-S39;73;1217;0
06;2020-S21;5;198;09
06;2020-S21;2;231;19
06;2020-S21;4;602;29
06;2020-S21;6;694;39
06;2020-S21;14;706;49
06;2020-S21;10;843;59
06;2020-S21;7;635;69
06;2020-S21;7;621;79
06;2020-S21;7;576;89
06;2020-S21;13;419;90
06;2020-S21;75;5525;0
06;2020-S22;1;204;09
06;2020-S22;3;270;19
06;2020-S22;3;601;29
06;2020-S22;4;628;39
06;2020-S22;9;654;49
06;2020-S22;6;722;59
06;2020-S22;7;662;69
06;2020-S22;4;704;79
06;2020-S22;4;587;89
06;2020-S22;6;362;90
06;2020-S22;47;5394;0
06;2020-S23;2;195;09
06;2020-S23;0;226;19
06;2020-S23;1;384;29
06;2020-S23;7;494;39
06;2020-S23;4;499;49
06;2020-S23;3;557;59
06;2020-S23;7;523;69
06;2020-S23;9;554;79
06;2020-S23;5;442;89
06;2020-S23;7;182;90
06;2020-S23;45;4056;0
06;2020-S24;1;156;09
06;2020-S24;1;204;19
06;2020-S24;4;381;29
06;2020-S24;1;437;39
06;2020-S24;3;489;49
06;2020-S24;3;597;59
06;2020-S24;2;573;69
06;2020-S24;2;644;79
06;2020-S24;2;513;89
06;2020-S24;3;236;90
06;2020-S24;22;4230;0
06;2020-S25;0;187;09
06;2020-S25;0;206;19
06;2020-S25;3;324;29
06;2020-S25;1;403;39
06;2020-S25;1;384;49
06;2020-S25;1;498;59
06;2020-S25;0;526;69
06;2020-S25;2;639;79
06;2020-S25;0;437;89
06;2020-S25;1;211;90
06;2020-S25;9;3816;0
06;2020-S26;1;180;09
06;2020-S26;2;250;19
06;2020-S26;2;346;29
06;2020-S26;4;428;39
06;2020-S26;1;460;49
06;2020-S26;2;505;59
06;2020-S26;0;487;69
06;2020-S26;0;550;79
06;2020-S26;1;434;89
06;2020-S26;0;181;90
06;2020-S26;13;3821;0
06;2020-S27;1;460;09
06;2020-S27;3;498;19
06;2020-S27;3;537;29
06;2020-S27;0;638;39
06;2020-S27;0;548;49
06;2020-S27;3;626;59
06;2020-S27;2;648;69
06;2020-S27;0;595;79
06;2020-S27;2;427;89
06;2020-S27;1;171;90
06;2020-S27;15;5148;0
06;2020-S28;0;482;09
06;2020-S28;3;517;19
06;2020-S28;4;536;29
06;2020-S28;4;767;39
06;2020-S28;2;605;49
06;2020-S28;2;657;59
06;2020-S28;2;603;69
06;2020-S28;4;638;79
06;2020-S28;1;450;89
06;2020-S28;2;190;90
06;2020-S28;24;5446;0
06;2020-S29;1;354;09
06;2020-S29;2;567;19
06;2020-S29;2;698;29
06;2020-S29;8;888;39
06;2020-S29;12;743;49
06;2020-S29;3;703;59
06;2020-S29;7;645;69
06;2020-S29;6;643;79
06;2020-S29;4;393;89
06;2020-S29;0;153;90
06;2020-S29;45;5791;0
06;2020-S30;1;372;09
06;2020-S30;5;724;19
06;2020-S30;29;1235;29
06;2020-S30;21;1317;39
06;2020-S30;12;1111;49
06;2020-S30;21;1194;59
06;2020-S30;15;1031;69
06;2020-S30;9;881;79
06;2020-S30;8;631;89
06;2020-S30;2;264;90
06;2020-S30;123;8761;0
06;2020-S31;7;414;09
06;2020-S31;19;957;19
06;2020-S31;41;1847;29
06;2020-S31;34;1907;39
06;2020-S31;25;1646;49
06;2020-S31;24;1768;59
06;2020-S31;15;1460;69
06;2020-S31;13;1309;79
06;2020-S31;8;774;89
06;2020-S31;5;301;90
06;2020-S31;191;12389;0
06;2020-S32;8;409;09
06;2020-S32;35;1139;19
06;2020-S32;90;2564;29
06;2020-S32;61;2391;39
06;2020-S32;59;2129;49
06;2020-S32;30;2006;59
06;2020-S32;24;1593;69
06;2020-S32;21;1211;79
06;2020-S32;15;860;89
06;2020-S32;5;409;90
06;2020-S32;348;14711;0
06;2020-S33;5;390;09
06;2020-S33;44;1451;19
06;2020-S33;195;3409;29
06;2020-S33;122;2930;39
06;2020-S33;78;2435;49
06;2020-S33;64;2399;59
06;2020-S33;37;1712;69
06;2020-S33;21;1224;79
06;2020-S33;12;772;89
06;2020-S33;11;381;90
06;2020-S33;589;17104;0
06;2020-S34;13;523;09
06;2020-S34;78;1480;19
06;2020-S34;408;4406;29
06;2020-S34;226;3499;39
06;2020-S34;159;2852;49
06;2020-S34;117;2646;59
06;2020-S34;76;1877;69
06;2020-S34;39;1389;79
06;2020-S34;29;881;89
06;2020-S34;8;443;90
06;2020-S34;1153;19998;0
06;2020-S35;24;606;09
06;2020-S35;123;2005;19
06;2020-S35;463;4566;29
06;2020-S35;268;3824;39
06;2020-S35;182;3368;49
06;2020-S35;164;3421;59
06;2020-S35;72;2194;69
06;2020-S35;52;1632;79
06;2020-S35;29;960;89
06;2020-S35;16;485;90
06;2020-S35;1393;23062;0
06;2020-S36;41;600;09
06;2020-S36;134;1562;19
06;2020-S36;376;3410;29
06;2020-S36;273;3439;39
06;2020-S36;211;3034;49
06;2020-S36;172;3161;59
06;2020-S36;104;1986;69
06;2020-S36;60;1477;79
06;2020-S36;66;1049;89
06;2020-S36;34;503;90
06;2020-S36;1472;20226;0
06;2020-S37;66;1505;09
06;2020-S37;181;2079;19
06;2020-S37;364;3241;29
06;2020-S37;258;3361;39
06;2020-S37;233;3009;49
06;2020-S37;234;2735;59
06;2020-S37;160;1970;69
06;2020-S37;80;1402;79
06;2020-S37;54;984;89
06;2020-S37;37;495;90
06;2020-S37;1667;20785;0
06;2020-S38;47;1307;09
06;2020-S38;191;2774;19
06;2020-S38;295;2711;29
06;2020-S38;243;3066;39
06;2020-S38;197;2664;49
06;2020-S38;183;2427;59
06;2020-S38;122;1867;69
06;2020-S38;86;1461;79
06;2020-S38;52;908;89
06;2020-S38;23;362;90
06;2020-S38;1440;19553;0
06;2020-S39;30;476;09
06;2020-S39;105;1773;19
06;2020-S39;192;2039;29
06;2020-S39;157;2138;39
06;2020-S39;147;2054;49
06;2020-S39;150;2050;59
06;2020-S39;84;1639;69
06;2020-S39;50;1303;79
06;2020-S39;30;780;89
06;2020-S39;13;290;90
06;2020-S39;958;14545;0
07;2020-S21;0;37;09
07;2020-S21;0;31;19
07;2020-S21;0;37;29
07;2020-S21;0;56;39
07;2020-S21;1;52;49
07;2020-S21;0;57;59
07;2020-S21;0;78;69
07;2020-S21;2;76;79
07;2020-S21;0;84;89
07;2020-S21;4;45;90
07;2020-S21;7;553;0
07;2020-S22;0;35;09
07;2020-S22;2;33;19
07;2020-S22;0;61;29
07;2020-S22;4;62;39
07;2020-S22;1;66;49
07;2020-S22;0;67;59
07;2020-S22;0;83;69
07;2020-S22;5;84;79
07;2020-S22;5;91;89
07;2020-S22;1;52;90
07;2020-S22;19;635;0
07;2020-S23;0;25;09
07;2020-S23;0;43;19
07;2020-S23;3;42;29
07;2020-S23;1;65;39
07;2020-S23;1;68;49
07;2020-S23;2;97;59
07;2020-S23;1;69;69
07;2020-S23;2;61;79
07;2020-S23;0;73;89
07;2020-S23;1;43;90
07;2020-S23;12;588;0
07;2020-S24;1;39;09
07;2020-S24;5;46;19
07;2020-S24;1;62;29
07;2020-S24;3;71;39
07;2020-S24;2;91;49
07;2020-S24;4;91;59
07;2020-S24;0;91;69
07;2020-S24;3;91;79
07;2020-S24;5;125;89
07;2020-S24;2;60;90
07;2020-S24;26;767;0
07;2020-S25;2;39;09
07;2020-S25;3;51;19
07;2020-S25;4;97;29
07;2020-S25;3;99;39
07;2020-S25;6;119;49
07;2020-S25;3;108;59
07;2020-S25;2;107;69
07;2020-S25;1;124;79
07;2020-S25;2;104;89
07;2020-S25;1;70;90
07;2020-S25;27;918;0
07;2020-S26;0;38;09
07;2020-S26;1;96;19
07;2020-S26;2;94;29
07;2020-S26;2;118;39
07;2020-S26;1;115;49
07;2020-S26;1;138;59
07;2020-S26;0;135;69
07;2020-S26;1;187;79
07;2020-S26;0;118;89
07;2020-S26;0;59;90
07;2020-S26;8;1099;0
07;2020-S27;0;54;09
07;2020-S27;1;76;19
07;2020-S27;0;113;29
07;2020-S27;1;101;39
07;2020-S27;0;103;49
07;2020-S27;0;110;59
07;2020-S27;1;146;69
07;2020-S27;0;142;79
07;2020-S27;0;120;89
07;2020-S27;0;39;90
07;2020-S27;4;1007;0
07;2020-S28;0;77;09
07;2020-S28;1;114;19
07;2020-S28;1;113;29
07;2020-S28;3;187;39
07;2020-S28;3;135;49
07;2020-S28;1;170;59
07;2020-S28;6;173;69
07;2020-S28;2;164;79
07;2020-S28;4;175;89
07;2020-S28;0;136;90
07;2020-S28;21;1444;0
07;2020-S29;0;86;09
07;2020-S29;4;127;19
07;2020-S29;2;169;29
07;2020-S29;1;213;39
07;2020-S29;1;172;49
07;2020-S29;3;151;59
07;2020-S29;1;195;69
07;2020-S29;0;138;79
07;2020-S29;1;108;89
07;2020-S29;0;64;90
07;2020-S29;13;1425;0
07;2020-S30;3;71;09
07;2020-S30;2;145;19
07;2020-S30;1;172;29
07;2020-S30;2;233;39
07;2020-S30;1;180;49
07;2020-S30;2;191;59
07;2020-S30;0;161;69
07;2020-S30;0;150;79
07;2020-S30;0;123;89
07;2020-S30;0;50;90
07;2020-S30;11;1477;0
07;2020-S31;0;103;09
07;2020-S31;0;171;19
07;2020-S31;2;218;29
07;2020-S31;1;230;39
07;2020-S31;4;178;49
07;2020-S31;3;194;59
07;2020-S31;1;200;69
07;2020-S31;0;158;79
07;2020-S31;1;118;89
07;2020-S31;1;45;90
07;2020-S31;13;1616;0
07;2020-S32;1;83;09
07;2020-S32;2;164;19
07;2020-S32;1;198;29
07;2020-S32;1;185;39
07;2020-S32;2;203;49
07;2020-S32;2;190;59
07;2020-S32;0;178;69
07;2020-S32;2;159;79
07;2020-S32;2;109;89
07;2020-S32;1;48;90
07;2020-S32;14;1518;0
07;2020-S33;0;45;09
07;2020-S33;6;165;19
07;2020-S33;6;194;29
07;2020-S33;4;206;39
07;2020-S33;5;222;49
07;2020-S33;4;224;59
07;2020-S33;2;170;69
07;2020-S33;2;128;79
07;2020-S33;3;96;89
07;2020-S33;0;39;90
07;2020-S33;32;1489;0
07;2020-S34;1;63;09
07;2020-S34;5;267;19
07;2020-S34;15;381;29
07;2020-S34;3;273;39
07;2020-S34;4;242;49
07;2020-S34;11;268;59
07;2020-S34;5;259;69
07;2020-S34;2;215;79
07;2020-S34;1;125;89
07;2020-S34;0;48;90
07;2020-S34;47;2143;0
07;2020-S35;1;100;09
07;2020-S35;10;278;19
07;2020-S35;26;580;29
07;2020-S35;9;403;39
07;2020-S35;9;366;49
07;2020-S35;8;396;59
07;2020-S35;3;283;69
07;2020-S35;3;205;79
07;2020-S35;5;160;89
07;2020-S35;2;60;90
07;2020-S35;77;2833;0
07;2020-S36;5;180;09
07;2020-S36;9;249;19
07;2020-S36;22;489;29
07;2020-S36;15;442;39
07;2020-S36;12;408;49
07;2020-S36;20;436;59
07;2020-S36;8;366;69
07;2020-S36;5;307;79
07;2020-S36;3;148;89
07;2020-S36;0;70;90
07;2020-S36;99;3095;0
07;2020-S37;6;444;09
07;2020-S37;12;489;19
07;2020-S37;26;494;29
07;2020-S37;12;521;39
07;2020-S37;12;478;49
07;2020-S37;9;433;59
07;2020-S37;10;367;69
07;2020-S37;11;276;79
07;2020-S37;5;152;89
07;2020-S37;2;58;90
07;2020-S37;105;3713;0
07;2020-S38;4;302;09
07;2020-S38;19;611;19
07;2020-S38;20;447;29
07;2020-S38;13;532;39
07;2020-S38;21;468;49
07;2020-S38;13;424;59
07;2020-S38;15;346;69
07;2020-S38;7;252;79
07;2020-S38;4;169;89
07;2020-S38;2;105;90
07;2020-S38;118;3656;0
07;2020-S39;3;101;09
07;2020-S39;17;521;19
07;2020-S39;26;412;29
07;2020-S39;13;369;39
07;2020-S39;11;386;49
07;2020-S39;17;373;59
07;2020-S39;11;348;69
07;2020-S39;4;246;79
07;2020-S39;3;128;89
07;2020-S39;1;61;90
07;2020-S39;106;2945;0
08;2020-S21;0;15;09
08;2020-S21;0;36;19
08;2020-S21;4;107;29
08;2020-S21;0;96;39
08;2020-S21;2;99;49
08;2020-S21;4;112;59
08;2020-S21;0;69;69
08;2020-S21;0;45;79
08;2020-S21;3;38;89
08;2020-S21;2;17;90
08;2020-S21;15;634;0
08;2020-S22;0;31;09
08;2020-S22;0;43;19
08;2020-S22;0;86;29
08;2020-S22;1;81;39
08;2020-S22;1;70;49
08;2020-S22;3;106;59
08;2020-S22;0;68;69
08;2020-S22;0;61;79
08;2020-S22;2;48;89
08;2020-S22;0;17;90
08;2020-S22;7;611;0
08;2020-S23;0;16;09
08;2020-S23;0;31;19
08;2020-S23;0;54;29
08;2020-S23;0;62;39
08;2020-S23;0;58;49
08;2020-S23;1;80;59
08;2020-S23;1;63;69
08;2020-S23;1;51;79
08;2020-S23;1;27;89
08;2020-S23;3;16;90
08;2020-S23;7;458;0
08;2020-S24;1;27;09
08;2020-S24;0;57;19
08;2020-S24;1;106;29
08;2020-S24;1;105;39
08;2020-S24;1;114;49
08;2020-S24;0;122;59
08;2020-S24;2;94;69
08;2020-S24;1;72;79
08;2020-S24;0;73;89
08;2020-S24;1;50;90
08;2020-S24;8;820;0
08;2020-S25;0;43;09
08;2020-S25;0;78;19
08;2020-S25;2;187;29
08;2020-S25;9;209;39
08;2020-S25;4;229;49
08;2020-S25;2;248;59
08;2020-S25;0;217;69
08;2020-S25;1;167;79
08;2020-S25;2;79;89
08;2020-S25;0;23;90
08;2020-S25;20;1480;0
08;2020-S26;0;34;09
08;2020-S26;0;81;19
08;2020-S26;0;95;29
08;2020-S26;2;145;39
08;2020-S26;2;178;49
08;2020-S26;1;211;59
08;2020-S26;0;255;69
08;2020-S26;0;238;79
08;2020-S26;2;97;89
08;2020-S26;0;28;90
08;2020-S26;7;1362;0
08;2020-S27;1;70;09
08;2020-S27;0;99;19
08;2020-S27;0;126;29
08;2020-S27;0;168;39
08;2020-S27;0;199;49
08;2020-S27;1;217;59
08;2020-S27;1;269;69
08;2020-S27;3;213;79
08;2020-S27;0;122;89
08;2020-S27;0;47;90
08;2020-S27;6;1530;0
08;2020-S28;0;67;09
08;2020-S28;0;77;19
08;2020-S28;0;116;29
08;2020-S28;1;143;39
08;2020-S28;0;136;49
08;2020-S28;0;162;59
08;2020-S28;0;158;69
08;2020-S28;0;119;79
08;2020-S28;0;117;89
08;2020-S28;0;35;90
08;2020-S28;1;1130;0
08;2020-S29;0;48;09
08;2020-S29;0;115;19
08;2020-S29;0;134;29
08;2020-S29;0;154;39
08;2020-S29;0;136;49
08;2020-S29;1;143;59
08;2020-S29;0;130;69
08;2020-S29;0;124;79
08;2020-S29;2;79;89
08;2020-S29;0;32;90
08;2020-S29;3;1095;0
08;2020-S30;0;61;09
08;2020-S30;0;111;19
08;2020-S30;1;168;29
08;2020-S30;2;210;39
08;2020-S30;0;230;49
08;2020-S30;0;278;59
08;2020-S30;1;340;69
08;2020-S30;1;272;79
08;2020-S30;1;157;89
08;2020-S30;0;40;90
08;2020-S30;6;1867;0
08;2020-S31;0;72;09
08;2020-S31;0;156;19
08;2020-S31;1;199;29
08;2020-S31;0;186;39
08;2020-S31;0;216;49
08;2020-S31;2;255;59
08;2020-S31;2;258;69
08;2020-S31;0;212;79
08;2020-S31;0;126;89
08;2020-S31;1;32;90
08;2020-S31;6;1712;0
08;2020-S32;1;57;09
08;2020-S32;0;129;19
08;2020-S32;0;192;29
08;2020-S32;4;242;39
08;2020-S32;0;222;49
08;2020-S32;3;295;59
08;2020-S32;0;275;69
08;2020-S32;0;176;79
08;2020-S32;0;159;89
08;2020-S32;0;77;90
08;2020-S32;8;1824;0
08;2020-S33;0;47;09
08;2020-S33;1;120;19
08;2020-S33;4;202;29
08;2020-S33;2;227;39
08;2020-S33;3;156;49
08;2020-S33;2;191;59
08;2020-S33;0;193;69
08;2020-S33;0;155;79
08;2020-S33;1;121;89
08;2020-S33;1;32;90
08;2020-S33;14;1444;0
08;2020-S34;0;49;09
08;2020-S34;3;216;19
08;2020-S34;3;351;29
08;2020-S34;2;277;39
08;2020-S34;9;325;49
08;2020-S34;1;340;59
08;2020-S34;1;302;69
08;2020-S34;0;238;79
08;2020-S34;0;126;89
08;2020-S34;0;34;90
08;2020-S34;19;2260;0
08;2020-S35;0;44;09
08;2020-S35;5;235;19
08;2020-S35;14;481;29
08;2020-S35;5;399;39
08;2020-S35;4;414;49
08;2020-S35;3;398;59
08;2020-S35;1;309;69
08;2020-S35;1;239;79
08;2020-S35;0;143;89
08;2020-S35;0;32;90
08;2020-S35;33;2694;0
08;2020-S36;0;94;09
08;2020-S36;7;289;19
08;2020-S36;20;575;29
08;2020-S36;10;587;39
08;2020-S36;9;563;49
08;2020-S36;14;617;59
08;2020-S36;5;400;69
08;2020-S36;1;282;79
08;2020-S36;3;146;89
08;2020-S36;0;37;90
08;2020-S36;69;3590;0
08;2020-S37;2;329;09
08;2020-S37;6;594;19
08;2020-S37;10;572;29
08;2020-S37;13;651;39
08;2020-S37;7;539;49
08;2020-S37;13;524;59
08;2020-S37;5;371;69
08;2020-S37;5;289;79
08;2020-S37;3;141;89
08;2020-S37;6;44;90
08;2020-S37;70;4054;0
08;2020-S38;1;238;09
08;2020-S38;24;993;19
08;2020-S38;16;588;29
08;2020-S38;22;606;39
08;2020-S38;11;487;49
08;2020-S38;8;481;59
08;2020-S38;5;376;69
08;2020-S38;8;270;79
08;2020-S38;5;188;89
08;2020-S38;4;41;90
08;2020-S38;105;4269;0
08;2020-S39;1;82;09
08;2020-S39;13;692;19
08;2020-S39;21;462;29
08;2020-S39;9;438;39
08;2020-S39;13;414;49
08;2020-S39;12;410;59
08;2020-S39;7;398;69
08;2020-S39;3;248;79
08;2020-S39;7;156;89
08;2020-S39;3;40;90
08;2020-S39;89;3340;0
09;2020-S21;0;19;09
09;2020-S21;0;13;19
09;2020-S21;0;35;29
09;2020-S21;0;34;39
09;2020-S21;0;27;49
09;2020-S21;0;36;59
09;2020-S21;0;36;69
09;2020-S21;0;20;79
09;2020-S21;0;16;89
09;2020-S21;0;6;90
09;2020-S21;0;242;0
09;2020-S22;0;21;09
09;2020-S22;0;30;19
09;2020-S22;0;32;29
09;2020-S22;0;56;39
09;2020-S22;0;60;49
09;2020-S22;0;51;59
09;2020-S22;0;50;69
09;2020-S22;0;34;79
09;2020-S22;0;47;89
09;2020-S22;0;42;90
09;2020-S22;0;423;0
09;2020-S23;0;13;09
09;2020-S23;0;20;19
09;2020-S23;0;20;29
09;2020-S23;0;29;39
09;2020-S23;0;38;49
09;2020-S23;0;35;59
09;2020-S23;0;31;69
09;2020-S23;0;33;79
09;2020-S23;0;24;89
09;2020-S23;0;23;90
09;2020-S23;0;266;0
09;2020-S24;0;11;09
09;2020-S24;0;19;19
09;2020-S24;0;25;29
09;2020-S24;0;27;39
09;2020-S24;0;31;49
09;2020-S24;0;32;59
09;2020-S24;0;33;69
09;2020-S24;0;31;79
09;2020-S24;0;36;89
09;2020-S24;0;16;90
09;2020-S24;0;261;0
09;2020-S25;0;14;09
09;2020-S25;0;16;19
09;2020-S25;0;22;29
09;2020-S25;0;22;39
09;2020-S25;0;24;49
09;2020-S25;0;29;59
09;2020-S25;0;37;69
09;2020-S25;0;27;79
09;2020-S25;0;27;89
09;2020-S25;0;17;90
09;2020-S25;0;235;0
09;2020-S26;0;20;09
09;2020-S26;0;20;19
09;2020-S26;0;31;29
09;2020-S26;0;34;39
09;2020-S26;0;49;49
09;2020-S26;0;39;59
09;2020-S26;0;40;69
09;2020-S26;0;27;79
09;2020-S26;1;35;89
09;2020-S26;0;19;90
09;2020-S26;1;314;0
09;2020-S27;0;11;09
09;2020-S27;0;28;19
09;2020-S27;0;28;29
09;2020-S27;0;33;39
09;2020-S27;0;39;49
09;2020-S27;0;38;59
09;2020-S27;0;41;69
09;2020-S27;0;30;79
09;2020-S27;0;31;89
09;2020-S27;0;9;90
09;2020-S27;0;288;0
09;2020-S28;0;31;09
09;2020-S28;0;30;19
09;2020-S28;1;47;29
09;2020-S28;0;52;39
09;2020-S28;1;45;49
09;2020-S28;0;50;59
09;2020-S28;0;41;69
09;2020-S28;0;35;79
09;2020-S28;0;23;89
09;2020-S28;0;10;90
09;2020-S28;2;365;0
09;2020-S29;0;31;09
09;2020-S29;0;57;19
09;2020-S29;0;52;29
09;2020-S29;0;65;39
09;2020-S29;0;75;49
09;2020-S29;0;66;59
09;2020-S29;0;61;69
09;2020-S29;0;38;79
09;2020-S29;0;38;89
09;2020-S29;0;14;90
09;2020-S29;0;499;0
09;2020-S30;0;53;09
09;2020-S30;1;62;19
09;2020-S30;0;78;29
09;2020-S30;0;73;39
09;2020-S30;0;65;49
09;2020-S30;0;58;59
09;2020-S30;0;74;69
09;2020-S30;0;48;79
09;2020-S30;0;26;89
09;2020-S30;1;9;90
09;2020-S30;2;547;0
09;2020-S31;0;44;09
09;2020-S31;2;78;19
09;2020-S31;1;103;29
09;2020-S31;2;95;39
09;2020-S31;0;105;49
09;2020-S31;0;83;59
09;2020-S31;0;88;69
09;2020-S31;1;54;79
09;2020-S31;1;34;89
09;2020-S31;0;18;90
09;2020-S31;7;702;0
09;2020-S32;0;28;09
09;2020-S32;3;102;19
09;2020-S32;2;129;29
09;2020-S32;0;117;39
09;2020-S32;0;118;49
09;2020-S32;0;118;59
09;2020-S32;0;113;69
09;2020-S32;0;68;79
09;2020-S32;0;43;89
09;2020-S32;0;18;90
09;2020-S32;5;854;0
09;2020-S33;1;25;09
09;2020-S33;2;102;19
09;2020-S33;0;139;29
09;2020-S33;1;121;39
09;2020-S33;0;102;49
09;2020-S33;2;118;59
09;2020-S33;1;103;69
09;2020-S33;0;69;79
09;2020-S33;0;36;89
09;2020-S33;0;9;90
09;2020-S33;7;824;0
09;2020-S34;0;70;09
09;2020-S34;10;142;19
09;2020-S34;11;250;29
09;2020-S34;4;174;39
09;2020-S34;2;172;49
09;2020-S34;2;175;59
09;2020-S34;1;121;69
09;2020-S34;1;98;79
09;2020-S34;0;43;89
09;2020-S34;0;14;90
09;2020-S34;31;1262;0
09;2020-S35;1;71;09
09;2020-S35;7;216;19
09;2020-S35;13;349;29
09;2020-S35;4;257;39
09;2020-S35;6;241;49
09;2020-S35;6;260;59
09;2020-S35;0;187;69
09;2020-S35;2;106;79
09;2020-S35;0;64;89
09;2020-S35;0;13;90
09;2020-S35;39;1764;0
09;2020-S36;1;93;09
09;2020-S36;11;216;19
09;2020-S36;15;273;29
09;2020-S36;7;265;39
09;2020-S36;6;296;49
09;2020-S36;13;262;59
09;2020-S36;4;204;69
09;2020-S36;2;158;79
09;2020-S36;3;79;89
09;2020-S36;0;24;90
09;2020-S36;62;1874;0
09;2020-S37;2;313;09
09;2020-S37;7;349;19
09;2020-S37;9;320;29
09;2020-S37;9;363;39
09;2020-S37;10;328;49
09;2020-S37;9;279;59
09;2020-S37;5;229;69
09;2020-S37;2;166;79
09;2020-S37;3;65;89
09;2020-S37;2;28;90
09;2020-S37;58;2442;0
09;2020-S38;4;206;09
09;2020-S38;37;569;19
09;2020-S38;41;499;29
09;2020-S38;5;452;39
09;2020-S38;15;409;49
09;2020-S38;16;367;59
09;2020-S38;8;283;69
09;2020-S38;12;229;79
09;2020-S38;3;108;89
09;2020-S38;3;50;90
09;2020-S38;144;3174;0
09;2020-S39;2;81;09
09;2020-S39;32;389;19
09;2020-S39;39;345;29
09;2020-S39;12;301;39
09;2020-S39;24;357;49
09;2020-S39;25;360;59
09;2020-S39;8;227;69
09;2020-S39;5;164;79
09;2020-S39;4;135;89
09;2020-S39;7;103;90
09;2020-S39;158;2464;0
10;2020-S21;0;29;09
10;2020-S21;1;50;19
10;2020-S21;2;118;29
10;2020-S21;2;143;39
10;2020-S21;4;138;49
10;2020-S21;5;158;59
10;2020-S21;1;111;69
10;2020-S21;2;87;79
10;2020-S21;1;95;89
10;2020-S21;0;46;90
10;2020-S21;18;975;0
10;2020-S22;0;37;09
10;2020-S22;0;62;19
10;2020-S22;3;103;29
10;2020-S22;2;146;39
10;2020-S22;3;147;49
10;2020-S22;1;135;59
10;2020-S22;2;111;69
10;2020-S22;0;88;79
10;2020-S22;2;79;89
10;2020-S22;6;44;90
10;2020-S22;19;952;0
10;2020-S23;0;17;09
10;2020-S23;1;33;19
10;2020-S23;0;77;29
10;2020-S23;1;78;39
10;2020-S23;1;97;49
10;2020-S23;0;86;59
10;2020-S23;0;82;69
10;2020-S23;1;68;79
10;2020-S23;1;52;89
10;2020-S23;1;32;90
10;2020-S23;6;623;0
10;2020-S24;0;30;09
10;2020-S24;0;45;19
10;2020-S24;0;75;29
10;2020-S24;1;73;39
10;2020-S24;1;76;49
10;2020-S24;0;73;59
10;2020-S24;0;77;69
10;2020-S24;1;83;79
10;2020-S24;0;64;89
10;2020-S24;0;22;90
10;2020-S24;3;618;0
10;2020-S25;0;32;09
10;2020-S25;2;38;19
10;2020-S25;1;75;29
10;2020-S25;1;80;39
10;2020-S25;0;61;49
10;2020-S25;1;90;59
10;2020-S25;0;77;69
10;2020-S25;0;82;79
10;2020-S25;0;58;89
10;2020-S25;0;22;90
10;2020-S25;5;615;0
10;2020-S26;0;22;09
10;2020-S26;0;43;19
10;2020-S26;0;95;29
10;2020-S26;0;86;39
10;2020-S26;1;95;49
10;2020-S26;0;85;59
10;2020-S26;0;71;69
10;2020-S26;0;60;79
10;2020-S26;0;63;89
10;2020-S26;0;22;90
10;2020-S26;1;642;0
10;2020-S27;0;37;09
10;2020-S27;0;76;19
10;2020-S27;1;92;29
10;2020-S27;0;92;39
10;2020-S27;0;95;49
10;2020-S27;0;73;59
10;2020-S27;0;105;69
10;2020-S27;0;65;79
10;2020-S27;0;61;89
10;2020-S27;0;33;90
10;2020-S27;1;729;0
10;2020-S28;1;71;09
10;2020-S28;0;71;19
10;2020-S28;3;137;29
10;2020-S28;1;130;39
10;2020-S28;0;81;49
10;2020-S28;0;103;59
10;2020-S28;0;92;69
10;2020-S28;0;75;79
10;2020-S28;1;66;89
10;2020-S28;0;26;90
10;2020-S28;6;852;0
10;2020-S29;0;82;09
10;2020-S29;0;95;19
10;2020-S29;2;142;29
10;2020-S29;3;178;39
10;2020-S29;2;136;49
10;2020-S29;1;159;59
10;2020-S29;0;147;69
10;2020-S29;0;119;79
